0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
0.03065179,0.05113946,0.02631074,2.77596617,2.70619702,1.79149461
0.03133909,0.05656656,0.02798677,2.85000443,2.88577151,1.83401322
0.03225666,0.05851336,0.02839993,2.76207948,3.00566030,1.86258852
0.03169144,0.05862699,0.02769336,2.68459415,2.96623802,1.93015420
0.03193894,0.05867513,0.02856468,2.76742697,2.93230033,1.84085894
0.03206343,0.05843378,0.02791518,2.82100368,2.95115495,1.85119677
0.03263938,0.05878795,0.02813493,2.78022933,3.03237295,1.82825518
0.03265186,0.05863503,0.02825503,2.74014139,3.09517837,1.89639425
0.03211534,0.05893044,0.02746969,2.76978469,2.98098254,1.84485805
0.03220876,0.05949721,0.02817456,2.73204684,2.98480439,1.85337687
0.03176072,0.05847530,0.02764880,2.82007647,2.89289618,1.86060822
0.03185887,0.05831898,0.02834064,2.79610991,2.99929380,1.88344395
0.03263861,0.05900167,0.02861263,2.79176331,3.09217310,1.86768746
0.03238796,0.05938635,0.02766745,2.71240854,2.96605706,1.82162011
0.03166617,0.05882752,0.02799744,2.75349379,2.94261074,1.84236348
0.03196116,0.05847489,0.02791636,2.77455711,3.00798774,1.90563357
0.03160395,0.05824197,0.02858653,2.89299488,3.01281500,1.92814326
0.03280126,0.05873093,0.02873649,2.87365222,3.09917450,1.92467713
0.03218990,0.05928205,0.02784802,2.72957087,2.89740014,1.86267412
0.03162175,0.05880072,0.02782080,2.75949407,2.87603831,1.86422873
0.03183386,0.05847356,0.02776433,2.72345090,3.00025272,1.87439191
0.03181364,0.05881416,0.02818671,2.89802861,3.03121209,1.91385126
0.03308821,0.05893016,0.02909087,2.90857816,3.12411046,1.89764106
0.03234809,0.05921327,0.02802916,2.71752810,2.97613001,1.86434484
0.03192311,0.05876404,0.02831083,2.74683642,2.90723205,1.85787928
0.03200496,0.05860452,0.02771973,2.73934817,2.94857836,1.82767928
0.03200043,0.05842030,0.02845775,2.83089089,2.93329263,1.87619436
0.03240116,0.05865291,0.02858300,2.77073956,3.03061461,1.87407041
0.03189506,0.05877179,0.02774993,2.69215107,2.95264292,1.94337392
0.03214489,0.05900651,0.02867291,2.76427698,2.93678045,1.85362005
0.03220414,0.05856280,0.02808197,2.81786084,2.95930195,1.84895277
0.03285364,0.05881671,0.02828649,2.80622077,3.04006934,1.84012568
0.03268244,0.05871754,0.02842035,2.74279547,3.09654450,1.87546265
0.03221402,0.05897875,0.02760728,2.80123377,2.96886873,1.85412157
0.03247457,0.05969764,0.02816411,2.72353292,2.98433065,1.86100006
0.03182906,0.05863167,0.02774230,2.82744527,2.89499164,1.85084629
0.03212853,0.05833848,0.02837792,2.81035352,3.00350332,1.89267087
0.03275604,0.05906852,0.02862046,2.79641485,3.09022450,1.84540260
0.03230116,0.05932447,0.02781349,2.74922109,2.96586394,1.81635594
0.03185309,0.05894648,0.02793922,2.75199509,2.94452810,1.83467412
0.03195722,0.05867063,0.02793038,2.77850389,3.00856209,1.91437030
0.03171772,0.05839490,0.02862219,2.90341735,3.02513337,1.93542218
0.03299401,0.05872217,0.02867661,2.87560940,3.10125875,1.93272853
0.03210426,0.05927899,0.02795048,2.72750139,2.90527868,1.86270690
0.03167752,0.05875829,0.02771256,2.75282454,2.87445927,1.85643482
0.03194923,0.05860455,0.02775751,2.72902679,2.99823356,1.89300275
0.03184841,0.05889507,0.02819166,2.91107750,3.04997063,1.92077816
0.03309098,0.05887188,0.02900716,2.90123010,3.11417794,1.88565731
0.03240044,0.05913286,0.02805548,2.71543145,2.96667194,1.86887169
0.03199717,0.05877913,0.02839038,2.73647285,2.89827847,1.87951851
0.03193441,0.05863357,0.02768768,2.75463772,2.95691419,1.82406378
0.03209743,0.05842387,0.02849742,2.82129192,2.95527267,1.87348580
0.03234873,0.05859623,0.02848581,2.76828885,3.00713348,1.86201513
0.03192823,0.05862865,0.02771880,2.69637394,2.94617963,1.93918025
0.03214455,0.05891486,0.02875074,2.76104832,2.93010569,1.87735462
0.03231840,0.05856571,0.02811959,2.82043219,2.95417285,1.84903944
0.03286949,0.05886910,0.02827831,2.79224443,3.05218649,1.83605194
0.03256688,0.05865131,0.02841275,2.74216437,3.10201669,1.87435639
0.03214055,0.05895375,0.02760606,2.79946756,2.96617794,1.85009253
0.03263439,0.05973865,0.02823453,2.71522379,2.99734855,1.86976314
0.03180994,0.05852938,0.02770349,2.80743551,2.89188528,1.85007250
0.03223094,0.05833767,0.02837149,2.79356146,3.00578809,1.89003503
0.03257787,0.05891137,0.02862516,2.79129839,3.11156797,1.83715510
0.03215718,0.05922244,0.02763222,2.71844244,2.97358704,1.81193149
0.03202527,0.05900962,0.02801370,2.74652481,2.94231534,1.83748496
0.03206937,0.05865674,0.02804564,2.76613522,3.01047063,1.92041147
0.03170350,0.05839286,0.02852491,2.89371181,3.02194476,1.93651521
0.03297115,0.05851963,0.02860912,2.87668371,3.09826350,1.91270208
0.03204080,0.05918669,0.02774906,2.69208360,2.90852928,1.86943150
0.03169903,0.05870367,0.02765953,2.76540232,2.85312200,1.85779679
0.03192227,0.05855056,0.02793224,2.72451949,3.02579498,1.87951088
0.03187597,0.05887775,0.02823357,2.91176009,3.04268742,1.92732453
0.03176624,0.05712559,0.02805988,2.72991037,2.87697721,1.82640493
0.03026940,0.05182635,0.02630964,2.61965632,2.63493299,1.76048434
